"Value" "Parm_StDev" "type" "Yr"
"Main_RecrDev_1979" 0.107986 0.150125 "Main_RecrDev" 1979
"Main_RecrDev_1980" 0.173191 0.133527 "Main_RecrDev" 1980
"Main_RecrDev_1981" -0.236928 0.146773 "Main_RecrDev" 1981
"Main_RecrDev_1982" -0.0545199 0.135311 "Main_RecrDev" 1982
"Main_RecrDev_1983" -0.200037 0.143572 "Main_RecrDev" 1983
"Main_RecrDev_1984" -0.213274 0.139924 "Main_RecrDev" 1984
"Main_RecrDev_1985" -0.473102 0.14799 "Main_RecrDev" 1985
"Main_RecrDev_1986" -0.162215 0.171696 "Main_RecrDev" 1986
"Main_RecrDev_1987" 0.354394 0.143422 "Main_RecrDev" 1987
"Main_RecrDev_1988" 0.0193119 0.166947 "Main_RecrDev" 1988
"Main_RecrDev_1989" -0.123321 0.163857 "Main_RecrDev" 1989
"Main_RecrDev_1990" -0.127807 0.173119 "Main_RecrDev" 1990
"Main_RecrDev_1991" 0.03852 0.179296 "Main_RecrDev" 1991
"Main_RecrDev_1992" 0.227392 0.178517 "Main_RecrDev" 1992
"Main_RecrDev_1993" 0.194873 0.176811 "Main_RecrDev" 1993
"Main_RecrDev_1994" 0.0232784 0.166595 "Main_RecrDev" 1994
"Main_RecrDev_1995" -0.0148854 0.163164 "Main_RecrDev" 1995
"Main_RecrDev_1996" 0.689838 0.0983584 "Main_RecrDev" 1996
"Main_RecrDev_1997" 0.120465 0.124128 "Main_RecrDev" 1997
"Main_RecrDev_1998" 0.414609 0.096276 "Main_RecrDev" 1998
"Main_RecrDev_1999" 0.284103 0.0975355 "Main_RecrDev" 1999
"Main_RecrDev_2000" -0.372262 0.128628 "Main_RecrDev" 2000
"Main_RecrDev_2001" 0.326352 0.0975841 "Main_RecrDev" 2001
"Main_RecrDev_2002" -0.152272 0.14053 "Main_RecrDev" 2002
"Main_RecrDev_2003" -0.030118 0.142622 "Main_RecrDev" 2003
"Main_RecrDev_2004" 0.0119642 0.14696 "Main_RecrDev" 2004
"Main_RecrDev_2005" -0.134753 0.15559 "Main_RecrDev" 2005
"Main_RecrDev_2006" 0.0663756 0.156038 "Main_RecrDev" 2006
"Main_RecrDev_2007" 0.0180117 0.15683 "Main_RecrDev" 2007
"Main_RecrDev_2008" -0.0770556 0.152226 "Main_RecrDev" 2008
"Main_RecrDev_2009" -0.164849 0.153305 "Main_RecrDev" 2009
"Main_RecrDev_2010" -0.216116 0.139722 "Main_RecrDev" 2010
"Main_RecrDev_2011" -0.241534 0.136395 "Main_RecrDev" 2011
"Main_RecrDev_2012" -0.248732 0.128971 "Main_RecrDev" 2012
"Main_RecrDev_2013" -0.00163711 0.113455 "Main_RecrDev" 2013
"Main_RecrDev_2014" -0.26085 0.112409 "Main_RecrDev" 2014
"Main_RecrDev_2015" -0.159511 0.10733 "Main_RecrDev" 2015
"Main_RecrDev_2016" -0.090685 0.116691 "Main_RecrDev" 2016
"Main_RecrDev_2017" -0.129413 0.123254 "Main_RecrDev" 2017
"Main_RecrDev_2018" -0.371884 0.117722 "Main_RecrDev" 2018
"Main_RecrDev_2019" -0.0518703 0.120764 "Main_RecrDev" 2019
"Main_RecrDev_2020" 0.322821 0.15113 "Main_RecrDev" 2020
"Main_RecrDev_2021" 0.0688656 0.179438 "Main_RecrDev" 2021
"Late_RecrDev_2022" 0.0404782 0.19915 "Late_RecrDev" 2022
"ForeRecr_2023" 0 0.2 "ForeRecr" 2023
