"Value" "Parm_StDev" "type" "Yr"
"Main_RecrDev_1986" -0.243822 0.159539 "Main_RecrDev" 1986
"Main_RecrDev_1987" 0.327062 0.139281 "Main_RecrDev" 1987
"Main_RecrDev_1988" 0.100269 0.166183 "Main_RecrDev" 1988
"Main_RecrDev_1989" -0.117546 0.15717 "Main_RecrDev" 1989
"Main_RecrDev_1990" -0.141627 0.168873 "Main_RecrDev" 1990
"Main_RecrDev_1991" 0.000821557 0.176308 "Main_RecrDev" 1991
"Main_RecrDev_1992" 0.252335 0.17137 "Main_RecrDev" 1992
"Main_RecrDev_1993" 0.179129 0.176553 "Main_RecrDev" 1993
"Main_RecrDev_1994" 0.142307 0.178171 "Main_RecrDev" 1994
"Main_RecrDev_1995" 0.200371 0.194518 "Main_RecrDev" 1995
"Main_RecrDev_1996" 0.487545 0.169111 "Main_RecrDev" 1996
"Main_RecrDev_1997" 0.130647 0.169839 "Main_RecrDev" 1997
"Main_RecrDev_1998" 0.0981366 0.150956 "Main_RecrDev" 1998
"Main_RecrDev_1999" 0.0767126 0.15861 "Main_RecrDev" 1999
"Main_RecrDev_2000" -0.0303141 0.178657 "Main_RecrDev" 2000
"Main_RecrDev_2001" 0.383897 0.173716 "Main_RecrDev" 2001
"Main_RecrDev_2002" 0.139972 0.177604 "Main_RecrDev" 2002
"Main_RecrDev_2003" -0.0603305 0.159831 "Main_RecrDev" 2003
"Main_RecrDev_2004" -0.0377878 0.15878 "Main_RecrDev" 2004
"Main_RecrDev_2005" -0.114942 0.158841 "Main_RecrDev" 2005
"Main_RecrDev_2006" 0.0393628 0.158146 "Main_RecrDev" 2006
"Main_RecrDev_2007" -0.0622779 0.161273 "Main_RecrDev" 2007
"Main_RecrDev_2008" -0.118508 0.160689 "Main_RecrDev" 2008
"Main_RecrDev_2009" -0.073188 0.160396 "Main_RecrDev" 2009
"Main_RecrDev_2010" -0.131214 0.152111 "Main_RecrDev" 2010
"Main_RecrDev_2011" -0.152173 0.149502 "Main_RecrDev" 2011
"Main_RecrDev_2012" -0.199593 0.153337 "Main_RecrDev" 2012
"Main_RecrDev_2013" -0.0115025 0.145108 "Main_RecrDev" 2013
"Main_RecrDev_2014" -0.15759 0.135469 "Main_RecrDev" 2014
"Main_RecrDev_2015" -0.185644 0.134005 "Main_RecrDev" 2015
"Main_RecrDev_2016" -0.171282 0.141722 "Main_RecrDev" 2016
"Main_RecrDev_2017" -0.0402578 0.137559 "Main_RecrDev" 2017
"Main_RecrDev_2018" -0.258897 0.137526 "Main_RecrDev" 2018
"Main_RecrDev_2019" -0.0735441 0.131596 "Main_RecrDev" 2019
"Main_RecrDev_2020" 0.181169 0.150085 "Main_RecrDev" 2020
"Main_RecrDev_2021" 0.0410347 0.176436 "Main_RecrDev" 2021
"Late_RecrDev_2022" 0.0392156 0.198775 "Late_RecrDev" 2022
"ForeRecr_2023" 0 0.2 "ForeRecr" 2023
