"Value" "Parm_StDev" "type" "Yr"
"Main_RecrDev_1971" 0.018885 0 "Main_RecrDev" 1971
"Main_RecrDev_1972" 0.0257082 0 "Main_RecrDev" 1972
"Main_RecrDev_1973" 0.035296 0 "Main_RecrDev" 1973
"Main_RecrDev_1974" 0.0494604 0 "Main_RecrDev" 1974
"Main_RecrDev_1975" 0.0699573 0 "Main_RecrDev" 1975
"Main_RecrDev_1976" 0.0846065 0 "Main_RecrDev" 1976
"Main_RecrDev_1977" 0.0494055 0 "Main_RecrDev" 1977
"Main_RecrDev_1978" 0.0541004 0 "Main_RecrDev" 1978
"Main_RecrDev_1979" 0.0844337 0 "Main_RecrDev" 1979
"Main_RecrDev_1980" 0.0260845 0 "Main_RecrDev" 1980
"Main_RecrDev_1981" 0.0182487 0 "Main_RecrDev" 1981
"Main_RecrDev_1982" 0.0048198 0 "Main_RecrDev" 1982
"Main_RecrDev_1983" -0.0101106 0 "Main_RecrDev" 1983
"Main_RecrDev_1984" -0.00323767 0 "Main_RecrDev" 1984
"Main_RecrDev_1985" -0.0591758 0 "Main_RecrDev" 1985
"Main_RecrDev_1986" 0.00483079 0 "Main_RecrDev" 1986
"Main_RecrDev_1987" 0.024418 0 "Main_RecrDev" 1987
"Main_RecrDev_1988" -0.0255937 0 "Main_RecrDev" 1988
"Main_RecrDev_1989" -0.037435 0 "Main_RecrDev" 1989
"Main_RecrDev_1990" -0.012164 0 "Main_RecrDev" 1990
"Main_RecrDev_1991" 0.035801 0 "Main_RecrDev" 1991
"Main_RecrDev_1992" 0.0789008 0 "Main_RecrDev" 1992
"Main_RecrDev_1993" 0.0614476 0 "Main_RecrDev" 1993
"Main_RecrDev_1994" 0.0592914 0 "Main_RecrDev" 1994
"Main_RecrDev_1995" 0.0749903 0 "Main_RecrDev" 1995
"Main_RecrDev_1996" 0.051876 0 "Main_RecrDev" 1996
"Main_RecrDev_1997" -0.0161291 0 "Main_RecrDev" 1997
"Main_RecrDev_1998" -0.0225989 0 "Main_RecrDev" 1998
"Main_RecrDev_1999" -0.00966675 0 "Main_RecrDev" 1999
"Main_RecrDev_2000" 0.00505647 0 "Main_RecrDev" 2000
"Main_RecrDev_2001" 0.00276262 0 "Main_RecrDev" 2001
"Main_RecrDev_2002" -0.0197031 0 "Main_RecrDev" 2002
"Main_RecrDev_2003" -0.0403688 0 "Main_RecrDev" 2003
"Main_RecrDev_2004" -0.0487168 0 "Main_RecrDev" 2004
"Main_RecrDev_2005" -0.0503531 0 "Main_RecrDev" 2005
"Main_RecrDev_2006" -0.0578877 0 "Main_RecrDev" 2006
"Main_RecrDev_2007" -0.0659919 0 "Main_RecrDev" 2007
"Main_RecrDev_2008" -0.0674572 0 "Main_RecrDev" 2008
"Main_RecrDev_2009" -0.0692789 0 "Main_RecrDev" 2009
"Main_RecrDev_2010" -0.0645758 0 "Main_RecrDev" 2010
"Main_RecrDev_2011" -0.0552938 0 "Main_RecrDev" 2011
"Main_RecrDev_2012" -0.0523101 0 "Main_RecrDev" 2012
"Main_RecrDev_2013" -0.0615549 0 "Main_RecrDev" 2013
"Main_RecrDev_2014" -0.0589409 0 "Main_RecrDev" 2014
"Main_RecrDev_2015" -0.0441069 0 "Main_RecrDev" 2015
"Main_RecrDev_2016" -0.0246547 0 "Main_RecrDev" 2016
"Main_RecrDev_2017" -0.00721873 0 "Main_RecrDev" 2017
"Main_RecrDev_2018" 0.0037764 0 "Main_RecrDev" 2018
"Main_RecrDev_2019" 0.0059885 0 "Main_RecrDev" 2019
"Main_RecrDev_2020" 0.000318711 0 "Main_RecrDev" 2020
"Main_RecrDev_2021" -0.000284493 0 "Main_RecrDev" 2021
"Late_RecrDev_2022" -3.41949e-13 0 "Late_RecrDev" 2022
"ForeRecr_2023" 0 0 "ForeRecr" 2023
