"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SPRratio_2018" "SPRratio_2018" 1.15758 0.0565919 2.78454 0.99732
"SPRratio_2019" "SPRratio_2019" 1.12238 0.0657818 1.86044 0.968589
"SPRratio_2020" "SPRratio_2020" 1.09604 0.0702434 1.3673 0.914235
"SPRratio_2021" "SPRratio_2021" 1.09892 0.0744377 1.32895 0.908068
"SPRratio_2022" "SPRratio_2022" 1.02249 0.0921532 0.244095 0.596422
"SPRratio_2023" "SPRratio_2023" 1.02249 0.0921532 0.244095 0.596422
"F_1952" "F_1952" 0.014587 0.00153109 -643.601 0
"F_1953" "F_1953" 0.180785 0.0413671 -19.8035 1.49731e-87
"F_1954" "F_1954" 1.55309 0.442258 1.25061 0.894461
"F_1955" "F_1955" 0.992381 0.287184 -0.0265312 0.489417
"F_1956" "F_1956" 0.797353 0.215086 -0.942166 0.173054
"F_1957" "F_1957" 0.712089 0.190882 -1.50832 0.0657363
"F_1958" "F_1958" 1.25812 0.332697 0.775837 0.781077
"F_1959" "F_1959" 1.15427 0.312387 0.493836 0.689289
"F_1960" "F_1960" 1.26586 0.328581 0.809125 0.790778
"F_1961" "F_1961" 2.33225 0.627648 2.1226 0.983106
"F_1962" "F_1962" 2.44431 0.686711 2.10323 0.982277
"F_1963" "F_1963" 3.06411 0.853258 2.41909 0.99222
"F_1964" "F_1964" 1.67657 0.456502 1.48208 0.93084
"F_1965" "F_1965" 1.86438 0.49575 1.74358 0.959384
"F_1966" "F_1966" 2.74657 0.965632 1.80873 0.964754
"F_1967" "F_1967" 1.35327 0.432311 0.817159 0.793081
"F_1968" "F_1968" 0.946694 0.26332 -0.202439 0.419787
"F_1969" "F_1969" 0.852549 0.235785 -0.625362 0.265867
"F_1970" "F_1970" 1.91179 0.54192 1.68252 0.953766
"F_1971" "F_1971" 2.88465 0.921204 2.04585 0.979615
"F_1972" "F_1972" 2.97291 0.922485 2.13869 0.98377
"F_1973" "F_1973" 2.6968 0.815329 2.08112 0.981289
"F_1974" "F_1974" 2.4256 0.823557 1.73102 0.958276
"F_1975" "F_1975" 1.77606 0.584638 1.32743 0.907816
"F_1976" "F_1976" 1.58358 0.516058 1.13083 0.870937
"F_1977" "F_1977" 0.736602 0.215154 -1.22423 0.110433
"F_1978" "F_1978" 1.26175 0.280587 0.932871 0.824557
"F_1979" "F_1979" 1.40463 0.351164 1.15226 0.875393
"F_1980" "F_1980" 1.01396 0.23941 0.0583139 0.523251
"F_1981" "F_1981" 2.01175 0.415032 2.43775 0.992611
"F_1982" "F_1982" 2.99285 0.779871 2.55536 0.994696
"F_1983" "F_1983" 1.9849 0.550547 1.78895 0.963189
"F_1984" "F_1984" 1.83095 0.399811 2.07835 0.981162
"F_1985" "F_1985" 1.74573 0.40183 1.85584 0.968262
"F_1986" "F_1986" 1.55313 0.373108 1.48249 0.930895
"F_1987" "F_1987" 1.2922 0.288617 1.0124 0.844326
"F_1988" "F_1988" 1.58157 0.352536 1.64966 0.950494
"F_1989" "F_1989" 2.76373 0.677772 2.60225 0.995369
"F_1990" "F_1990" 2.02631 0.497759 2.06185 0.980389
"F_1991" "F_1991" 1.46893 0.341205 1.37434 0.915333
"F_1992" "F_1992" 1.03252 0.216382 0.150295 0.559734
"F_1993" "F_1993" 1.29807 0.277447 1.07433 0.858662
"F_1994" "F_1994" 2.17567 0.465838 2.52377 0.994195
"F_1995" "F_1995" 2.05831 0.481396 2.19842 0.986041
"F_1996" "F_1996" 1.60511 0.34437 1.75715 0.960554
"F_1997" "F_1997" 1.32045 0.247133 1.29668 0.90263
"F_1998" "F_1998" 2.20464 0.424848 2.83545 0.997712
"F_1999" "F_1999" 2.186 0.418688 2.83267 0.997692
"F_2000" "F_2000" 1.93493 0.342174 2.73232 0.996855
"F_2001" "F_2001" 1.74095 0.321869 2.30201 0.989333
"F_2002" "F_2002" 1.58175 0.283979 2.04855 0.979747
"F_2003" "F_2003" 2.26568 0.392816 3.22207 0.999364
"F_2004" "F_2004" 2.17625 0.378527 3.10743 0.999056
"F_2005" "F_2005" 2.0949 0.40924 2.67545 0.996269
"F_2006" "F_2006" 1.86137 0.373168 2.30827 0.989508
"F_2007" "F_2007" 1.69593 0.333268 2.08818 0.981609
"F_2008" "F_2008" 2.05928 0.401067 2.64114 0.995869
"F_2009" "F_2009" 1.90938 0.379618 2.39551 0.991701
"F_2010" "F_2010" 1.92503 0.370571 2.49622 0.993724
"F_2011" "F_2011" 2.26073 0.429443 2.93574 0.998336
"F_2012" "F_2012" 2.38419 0.477087 2.90133 0.998142
"F_2013" "F_2013" 1.79102 0.379046 2.08686 0.98155
"F_2014" "F_2014" 1.99368 0.345035 2.87995 0.998011
"F_2015" "F_2015" 2.23597 0.474798 2.60315 0.995381
"F_2016" "F_2016" 2.04173 0.517388 2.01343 0.977965
"F_2017" "F_2017" 1.50339 0.334823 1.50346 0.93364
"F_2018" "F_2018" 1.6118 0.37109 1.64865 0.95039
"F_2019" "F_2019" 1.43529 0.3595 1.21083 0.88702
"F_2020" "F_2020" 1.19497 0.285628 0.682585 0.752565
"F_2021" "F_2021" 1.32385 0.351042 0.922546 0.821878
"F_2022" "F_2022" 1.02613 0.291475 0.0896585 0.535721
"F_2023" "F_2023" 1.02613 0.291475 0.0896585 0.535721
"Bratio_1953" "Bratio_1953" 4.49729 0.325467 10.7454 1
"Bratio_1954" "Bratio_1954" 4.04526 0.334029 9.11674 1
"Bratio_1955" "Bratio_1955" 1.67363 0.475868 1.41558 0.921551
"Bratio_1956" "Bratio_1956" 1.34783 0.39297 0.885139 0.811959
"Bratio_1957" "Bratio_1957" 1.34869 0.341906 1.01984 0.846098
"Bratio_1958" "Bratio_1958" 1.37873 0.324182 1.16825 0.878647
"Bratio_1959" "Bratio_1959" 1.05257 0.294218 0.178662 0.570898
"Bratio_1960" "Bratio_1960" 0.967146 0.267636 -0.122755 0.45115
"Bratio_1961" "Bratio_1961" 0.90665 0.240282 -0.3885 0.348823
"Bratio_1962" "Bratio_1962" 0.554097 0.190729 -2.33789 0.0096964
"Bratio_1963" "Bratio_1963" 0.430627 0.151259 -3.76422 8.35611e-05
"Bratio_1964" "Bratio_1964" 0.320713 0.123199 -5.51375 1.76076e-08
"Bratio_1965" "Bratio_1965" 0.448721 0.143703 -3.83624 6.24885e-05
"Bratio_1966" "Bratio_1966" 0.440007 0.159387 -3.51342 0.000221233
"Bratio_1967" "Bratio_1967" 0.315572 0.153906 -4.44706 4.35638e-06
"Bratio_1968" "Bratio_1968" 0.468888 0.175431 -3.02747 0.00123314
"Bratio_1969" "Bratio_1969" 0.642142 0.215499 -1.6606 0.0483965
"Bratio_1970" "Bratio_1970" 0.75887 0.258817 -0.931661 0.175756
"Bratio_1971" "Bratio_1971" 0.538349 0.222675 -2.07321 0.0190762
"Bratio_1972" "Bratio_1972" 0.386752 0.165971 -3.69491 0.000110013
"Bratio_1973" "Bratio_1973" 0.392079 0.150178 -4.04801 2.58405e-05
"Bratio_1974" "Bratio_1974" 0.386684 0.159914 -3.83528 6.27344e-05
"Bratio_1975" "Bratio_1975" 0.403928 0.176907 -3.36942 0.000376691
"Bratio_1976" "Bratio_1976" 0.468182 0.195873 -2.71512 0.00331264
"Bratio_1977" "Bratio_1977" 0.527867 0.21884 -2.15744 0.0154858
"Bratio_1978" "Bratio_1978" 0.728857 0.258502 -1.0489 0.147112
"Bratio_1979" "Bratio_1979" 0.676712 0.243018 -1.33031 0.0917087
"Bratio_1980" "Bratio_1980" 0.61639 0.226582 -1.69303 0.0452249
"Bratio_1981" "Bratio_1981" 0.737564 0.227432 -1.15391 0.124269
"Bratio_1982" "Bratio_1982" 0.546063 0.185805 -2.44308 0.00728127
"Bratio_1983" "Bratio_1983" 0.36396 0.142439 -4.46536 4.00033e-06
"Bratio_1984" "Bratio_1984" 0.473302 0.148186 -3.55432 0.000189523
"Bratio_1985" "Bratio_1985" 0.476535 0.151575 -3.45351 0.000276716
"Bratio_1986" "Bratio_1986" 0.418629 0.150851 -3.85394 5.81368e-05
"Bratio_1987" "Bratio_1987" 0.446106 0.151243 -3.66227 0.000125028
"Bratio_1988" "Bratio_1988" 0.513572 0.169407 -2.87135 0.00204368
"Bratio_1989" "Bratio_1989" 0.520285 0.178802 -2.68293 0.00364903
"Bratio_1990" "Bratio_1990" 0.388315 0.145685 -4.19868 1.34324e-05
"Bratio_1991" "Bratio_1991" 0.422654 0.14256 -4.04984 2.56387e-05
"Bratio_1992" "Bratio_1992" 0.501343 0.161722 -3.08342 0.00102325
"Bratio_1993" "Bratio_1993" 0.600204 0.188583 -2.12 0.017003
"Bratio_1994" "Bratio_1994" 0.634734 0.19853 -1.83986 0.0328945
"Bratio_1995" "Bratio_1995" 0.517202 0.170656 -2.82907 0.00233426
"Bratio_1996" "Bratio_1996" 0.575555 0.174587 -2.43113 0.00752585
"Bratio_1997" "Bratio_1997" 0.70093 0.202005 -1.48051 0.0693683
"Bratio_1998" "Bratio_1998" 0.801656 0.223556 -0.887225 0.187479
"Bratio_1999" "Bratio_1999" 0.61281 0.191902 -2.01764 0.0218142
"Bratio_2000" "Bratio_2000" 0.543329 0.161999 -2.81898 0.00240892
"Bratio_2001" "Bratio_2001" 0.519744 0.150111 -3.19934 0.000688783
"Bratio_2002" "Bratio_2002" 0.530736 0.15977 -2.93712 0.00165646
"Bratio_2003" "Bratio_2003" 0.574793 0.167798 -2.53405 0.00563768
"Bratio_2004" "Bratio_2004" 0.465604 0.141948 -3.76472 8.33937e-05
"Bratio_2005" "Bratio_2005" 0.399569 0.120544 -4.98103 3.16722e-07
"Bratio_2006" "Bratio_2006" 0.377685 0.115597 -5.38348 3.6612e-08
"Bratio_2007" "Bratio_2007" 0.385049 0.118883 -5.17273 1.15565e-07
"Bratio_2008" "Bratio_2008" 0.401505 0.121499 -4.92592 4.20431e-07
"Bratio_2009" "Bratio_2009" 0.3491 0.11299 -5.76069 4.20114e-09
"Bratio_2010" "Bratio_2010" 0.357182 0.110772 -5.80306 3.26592e-09
"Bratio_2011" "Bratio_2011" 0.353914 0.108444 -5.95781 1.28263e-09
"Bratio_2012" "Bratio_2012" 0.305309 0.0988855 -7.02521 1.07577e-12
"Bratio_2013" "Bratio_2013" 0.27915 0.0914673 -7.88096 1.64025e-15
"Bratio_2014" "Bratio_2014" 0.344196 0.102369 -6.40628 7.49047e-11
"Bratio_2015" "Bratio_2015" 0.300738 0.0998233 -7.005 1.24297e-12
"Bratio_2016" "Bratio_2016" 0.255985 0.0935972 -7.94912 9.48655e-16
"Bratio_2017" "Bratio_2017" 0.298184 0.100181 -7.00548 1.23876e-12
"Bratio_2018" "Bratio_2018" 0.346148 0.117917 -5.545 1.47355e-08
"Bratio_2019" "Bratio_2019" 0.346684 0.131005 -4.98697 3.0715e-07
"Bratio_2020" "Bratio_2020" 0.375411 0.144095 -4.33458 7.30743e-06
"Bratio_2021" "Bratio_2021" 0.438295 0.16267 -3.45303 0.000277207
"Bratio_2022" "Bratio_2022" 0.47554 0.187076 -2.80346 0.00252795
"Bratio_2023" "Bratio_2023" 0.557601 0.224042 -1.97463 0.0241551
"SSB_unfished" "SSB_unfished" 12115.2 573.832 NA NA
"Totbio_unfished" "Totbio_unfished" 18354.8 869.371 NA NA
"SmryBio_unfished" "SmryBio_unfished" 18354.8 869.371 NA NA
"Recr_unfished" "Recr_unfished" 170.927 8.09593 NA NA
"SSB_Btgt" "SSB_Btgt" 3634.55 172.15 NA NA
"SPR_Btgt" "SPR_Btgt" 0.34375 1.05163e-17 NA NA
"annF_Btgt" "annF_Btgt" 0.570995 0.0189884 NA NA
"Dead_Catch_Btgt" "Dead_Catch_Btgt" 1988.65 105.077 NA NA
"SSB_SPR" "SSB_SPR" 3069.18 145.371 NA NA
"annF_SPR" "annF_SPR" 0.674559 0.0238156 NA NA
"Dead_Catch_SPR" "Dead_Catch_SPR" 2032.21 107.161 NA NA
"SSB_MSY" "SSB_MSY" 2686.69 129.94 NA NA
"SPR_MSY" "SPR_MSY" 0.270402 0.000289164 NA NA
"annF_MSY" "annF_MSY" 0.759216 0.027192 NA NA
"Dead_Catch_MSY" "Dead_Catch_MSY" 2042.03 107.525 NA NA
"Ret_Catch_MSY" "Ret_Catch_MSY" 2042.03 107.525 NA NA
"B_MSY/SSB_unfished" "B_MSY/SSB_unfished" 0.221762 0.000308442 NA NA
"ForeCatch_2023" "ForeCatch_2023" 1395.92 84.0586 NA NA
"OFLCatch_2023" "OFLCatch_2023" 1395.92 84.0586 NA NA
"ln(SPB)_1952" "ln(SPB)_1952" 9.40361 0.083563 NA NA
"ln(SPB)_1987" "ln(SPB)_1987" 7.08886 0.299354 NA NA
"ln(SPB)_2022" "ln(SPB)_2022" 7.15276 0.359518 NA NA
