"Value" "Parm_StDev" "type" "Yr"
"Main_RecrDev_1984" -0.0639621 0.188149 "Main_RecrDev" 1984
"Main_RecrDev_1985" -0.0258511 0.189539 "Main_RecrDev" 1985
"Main_RecrDev_1986" 0.029248 0.189144 "Main_RecrDev" 1986
"Main_RecrDev_1987" 0.0476537 0.188889 "Main_RecrDev" 1987
"Main_RecrDev_1988" -0.0176048 0.187515 "Main_RecrDev" 1988
"Main_RecrDev_1989" -0.0525789 0.188384 "Main_RecrDev" 1989
"Main_RecrDev_1990" -0.0304682 0.190271 "Main_RecrDev" 1990
"Main_RecrDev_1991" 0.0402097 0.192623 "Main_RecrDev" 1991
"Main_RecrDev_1992" 0.104462 0.195851 "Main_RecrDev" 1992
"Main_RecrDev_1993" 0.133264 0.19874 "Main_RecrDev" 1993
"Main_RecrDev_1994" 0.155218 0.201047 "Main_RecrDev" 1994
"Main_RecrDev_1995" 0.173504 0.20214 "Main_RecrDev" 1995
"Main_RecrDev_1996" 0.147426 0.201481 "Main_RecrDev" 1996
"Main_RecrDev_1997" 0.0664536 0.194517 "Main_RecrDev" 1997
"Main_RecrDev_1998" 0.0324499 0.190836 "Main_RecrDev" 1998
"Main_RecrDev_1999" 0.0556051 0.192807 "Main_RecrDev" 1999
"Main_RecrDev_2000" 0.107984 0.196944 "Main_RecrDev" 2000
"Main_RecrDev_2001" 0.122821 0.200175 "Main_RecrDev" 2001
"Main_RecrDev_2002" 0.0355272 0.191961 "Main_RecrDev" 2002
"Main_RecrDev_2003" -0.0554397 0.182445 "Main_RecrDev" 2003
"Main_RecrDev_2004" -0.0554101 0.178348 "Main_RecrDev" 2004
"Main_RecrDev_2005" -0.0891306 0.1769 "Main_RecrDev" 2005
"Main_RecrDev_2006" -0.0631211 0.175967 "Main_RecrDev" 2006
"Main_RecrDev_2007" -0.156753 0.177387 "Main_RecrDev" 2007
"Main_RecrDev_2008" -0.146366 0.176918 "Main_RecrDev" 2008
"Main_RecrDev_2009" -0.143863 0.176081 "Main_RecrDev" 2009
"Main_RecrDev_2010" -0.15533 0.176488 "Main_RecrDev" 2010
"Main_RecrDev_2011" -0.130118 0.177326 "Main_RecrDev" 2011
"Main_RecrDev_2012" -0.10171 0.177161 "Main_RecrDev" 2012
"Main_RecrDev_2013" -0.13104 0.178244 "Main_RecrDev" 2013
"Main_RecrDev_2014" -0.142908 0.180365 "Main_RecrDev" 2014
"Main_RecrDev_2015" -0.146257 0.182198 "Main_RecrDev" 2015
"Main_RecrDev_2016" -0.0798232 0.183475 "Main_RecrDev" 2016
"Main_RecrDev_2017" -0.0673902 0.185963 "Main_RecrDev" 2017
"Main_RecrDev_2018" -0.0498839 0.187783 "Main_RecrDev" 2018
"Main_RecrDev_2019" -0.0239003 0.191119 "Main_RecrDev" 2019
"Main_RecrDev_2020" 0.00661571 0.194573 "Main_RecrDev" 2020
"Main_RecrDev_2021" -0.00190935 0.197815 "Main_RecrDev" 2021
"Late_RecrDev_2022" 0.00384978 0.199995 "Late_RecrDev" 2022
"ForeRecr_2023" 0 0.2 "ForeRecr" 2023
