"Value" "Parm_StDev" "type" "Yr"
"Main_RecrDev_1990" -0.120957 0.175169 "Main_RecrDev" 1990
"Main_RecrDev_1991" 0.0184233 0.179393 "Main_RecrDev" 1991
"Main_RecrDev_1992" 0.244414 0.179723 "Main_RecrDev" 1992
"Main_RecrDev_1993" 0.223652 0.177471 "Main_RecrDev" 1993
"Main_RecrDev_1994" 0.046306 0.169153 "Main_RecrDev" 1994
"Main_RecrDev_1995" -0.0686791 0.164618 "Main_RecrDev" 1995
"Main_RecrDev_1996" 0.672118 0.105238 "Main_RecrDev" 1996
"Main_RecrDev_1997" 0.152917 0.128367 "Main_RecrDev" 1997
"Main_RecrDev_1998" 0.349181 0.0988157 "Main_RecrDev" 1998
"Main_RecrDev_1999" 0.313928 0.0954726 "Main_RecrDev" 1999
"Main_RecrDev_2000" -0.316972 0.128612 "Main_RecrDev" 2000
"Main_RecrDev_2001" 0.326498 0.103333 "Main_RecrDev" 2001
"Main_RecrDev_2002" -0.108225 0.141805 "Main_RecrDev" 2002
"Main_RecrDev_2003" -0.0349222 0.14237 "Main_RecrDev" 2003
"Main_RecrDev_2004" 0.0122519 0.147898 "Main_RecrDev" 2004
"Main_RecrDev_2005" -0.103087 0.15763 "Main_RecrDev" 2005
"Main_RecrDev_2006" 0.0577174 0.158901 "Main_RecrDev" 2006
"Main_RecrDev_2007" 0.035476 0.160356 "Main_RecrDev" 2007
"Main_RecrDev_2008" -0.0250339 0.154736 "Main_RecrDev" 2008
"Main_RecrDev_2009" -0.116132 0.1565 "Main_RecrDev" 2009
"Main_RecrDev_2010" -0.176541 0.142225 "Main_RecrDev" 2010
"Main_RecrDev_2011" -0.210761 0.138158 "Main_RecrDev" 2011
"Main_RecrDev_2012" -0.209646 0.132762 "Main_RecrDev" 2012
"Main_RecrDev_2013" 0.0461359 0.117578 "Main_RecrDev" 2013
"Main_RecrDev_2014" -0.211247 0.11371 "Main_RecrDev" 2014
"Main_RecrDev_2015" -0.140664 0.111047 "Main_RecrDev" 2015
"Main_RecrDev_2016" -0.0308086 0.121001 "Main_RecrDev" 2016
"Main_RecrDev_2017" -0.032827 0.123841 "Main_RecrDev" 2017
"Main_RecrDev_2018" -0.313977 0.120209 "Main_RecrDev" 2018
"Main_RecrDev_2019" -0.0667321 0.118353 "Main_RecrDev" 2019
"Main_RecrDev_2020" 0.258911 0.147573 "Main_RecrDev" 2020
"Main_RecrDev_2021" 0.0963051 0.180862 "Main_RecrDev" 2021
"Late_RecrDev_2022" 0.0363565 0.199602 "Late_RecrDev" 2022
"ForeRecr_2023" 0 0.2 "ForeRecr" 2023
