"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"Bratio_2004" "Bratio_2004" 0.490622 0.114499 -4.44876 4.32211e-06
"Bratio_2005" "Bratio_2005" 0.449913 0.100809 -5.45672 2.43082e-08
"Bratio_2006" "Bratio_2006" 0.448502 0.100123 -5.50819 1.81717e-08
"Bratio_2007" "Bratio_2007" 0.463638 0.104164 -5.14921 1.31032e-07
"Bratio_2008" "Bratio_2008" 0.486969 0.106483 -4.81797 7.26093e-07
"Bratio_2009" "Bratio_2009" 0.433198 0.101028 -5.61035 1.01229e-08
"Bratio_2010" "Bratio_2010" 0.43907 0.0984131 -5.69976 6.01628e-09
"Bratio_2011" "Bratio_2011" 0.433162 0.0965933 -5.8683 2.20867e-09
"Bratio_2012" "Bratio_2012" 0.379375 0.0897484 -6.91517 2.35098e-12
"Bratio_2013" "Bratio_2013" 0.349135 0.0846823 -7.68597 7.66043e-15
"Bratio_2014" "Bratio_2014" 0.42176 0.0924932 -6.2517 2.03867e-10
"Bratio_2015" "Bratio_2015" 0.378257 0.0901878 -6.89387 2.7314e-12
"Bratio_2016" "Bratio_2016" 0.331178 0.0871166 -7.67732 8.19506e-15
"Bratio_2017" "Bratio_2017" 0.378492 0.092845 -6.69404 1.09143e-11
"Bratio_2018" "Bratio_2018" 0.440112 0.105618 -5.30106 5.76856e-08
"Bratio_2019" "Bratio_2019" 0.452003 0.116163 -4.71748 1.19531e-06
"Bratio_2020" "Bratio_2020" 0.490528 0.127999 -3.98029 3.44315e-05
"Bratio_2021" "Bratio_2021" 0.5651 0.142128 -3.05991 0.00110709
"Bratio_2022" "Bratio_2022" 0.616407 0.16156 -2.37431 0.00879099
"Bratio_2023" "Bratio_2023" 0.717235 0.192308 -1.47038 0.07073
"SSB_unfished" "SSB_unfished" 11825.1 250.169 NA NA
"Totbio_unfished" "Totbio_unfished" 17915.3 379.013 NA NA
"SmryBio_unfished" "SmryBio_unfished" 17915.3 379.013 NA NA
"Recr_unfished" "Recr_unfished" 166.834 3.52952 NA NA
"SSB_Btgt" "SSB_Btgt" 3547.52 75.0507 NA NA
"SPR_Btgt" "SPR_Btgt" 0.34375 3.41784e-18 NA NA
"annF_Btgt" "annF_Btgt" 0.557615 0.012932 NA NA
"Dead_Catch_Btgt" "Dead_Catch_Btgt" 1932.26 46.0677 NA NA
"SSB_SPR" "SSB_SPR" 2995.68 63.3762 NA NA
"annF_SPR" "annF_SPR" 0.657781 0.0161809 NA NA
"Dead_Catch_SPR" "Dead_Catch_SPR" 1974.74 46.9391 NA NA
"SSB_MSY" "SSB_MSY" 2620.33 57.0519 NA NA
"SPR_MSY" "SPR_MSY" 0.270242 0.000244034 NA NA
"annF_MSY" "annF_MSY" 0.739985 0.0183721 NA NA
"Dead_Catch_MSY" "Dead_Catch_MSY" 1984.4 47.0662 NA NA
"Ret_Catch_MSY" "Ret_Catch_MSY" 1984.4 47.0662 NA NA
"B_MSY/SSB_unfished" "B_MSY/SSB_unfished" 0.221591 0.000260303 NA NA
"ForeCatch_2023" "ForeCatch_2023" 1413.67 72.4925 NA NA
"OFLCatch_2023" "OFLCatch_2023" 1413.67 72.4925 NA NA
"ln(SPB)_1952" "ln(SPB)_1952" 9.3819 0.07457 NA NA
"ln(SPB)_1987" "ln(SPB)_1987" 7.40432 0.161761 NA NA
"ln(SPB)_2022" "ln(SPB)_2022" 7.38721 0.25841 NA NA
