"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"SPRratio_2010" "SPRratio_2010" 1.08739 0.041572 2.1022 0.982232
"SPRratio_2011" "SPRratio_2011" 1.14987 0.0356452 4.20449 0.999987
"SPRratio_2012" "SPRratio_2012" 1.17626 0.0338468 5.20764 1
"SPRratio_2013" "SPRratio_2013" 1.09006 0.0415966 2.165 0.984806
"SPRratio_2014" "SPRratio_2014" 1.19428 0.0303987 6.39114 1
"SPRratio_2015" "SPRratio_2015" 1.19126 0.0334281 5.72166 1
"SPRratio_2016" "SPRratio_2016" 1.13014 0.043183 3.0138 0.99871
"SPRratio_2017" "SPRratio_2017" 1.10222 0.0467558 2.18618 0.985599
"SPRratio_2018" "SPRratio_2018" 1.15263 0.0401265 3.80385 0.999929
"SPRratio_2019" "SPRratio_2019" 1.14648 0.0448131 3.26871 0.99946
"SPRratio_2020" "SPRratio_2020" 1.15 0.0537924 2.78851 0.997352
"SPRratio_2021" "SPRratio_2021" 1.12631 0.0671303 1.88161 0.970055
"SPRratio_2022" "SPRratio_2022" 1.01531 0.0936625 0.163474 0.564927
"SPRratio_2023" "SPRratio_2023" 1.01531 0.0936625 0.163474 0.564927
"F_1952" "F_1952" 0.0156998 0.00217247 -453.079 0
"F_1953" "F_1953" 0.183525 0.0404836 -20.168 1.01001e-90
"F_1954" "F_1954" 1.28207 0.290627 0.970554 0.834115
"F_1955" "F_1955" 0.82147 0.179653 -0.99375 0.160172
"F_1956" "F_1956" 0.67694 0.146586 -2.2039 0.0137658
"F_1957" "F_1957" 0.618007 0.141189 -2.70554 0.00340976
"F_1958" "F_1958" 1.08186 0.243213 0.336593 0.631788
"F_1959" "F_1959" 0.972546 0.227408 -0.120724 0.451955
"F_1960" "F_1960" 1.0392 0.245588 0.159627 0.563413
"F_1961" "F_1961" 1.75969 0.434335 1.7491 0.959863
"F_1962" "F_1962" 1.68938 0.438473 1.57223 0.942052
"F_1963" "F_1963" 1.9936 0.526545 1.88702 0.970421
"F_1964" "F_1964" 1.09728 0.291806 0.333389 0.63058
"F_1965" "F_1965" 1.25675 0.318523 0.806052 0.789894
"F_1966" "F_1966" 1.64674 0.482913 1.33924 0.909754
"F_1967" "F_1967" 0.857918 0.231067 -0.614896 0.269312
"F_1968" "F_1968" 0.650384 0.158508 -2.20567 0.0137035
"F_1969" "F_1969" 0.60407 0.138934 -2.84977 0.00218761
"F_1970" "F_1970" 1.36736 0.299284 1.22745 0.890173
"F_1971" "F_1971" 1.97301 0.486849 1.99858 0.977173
"F_1972" "F_1972" 2.13539 0.564514 2.01126 0.977851
"F_1973" "F_1973" 2.10689 0.558295 1.98263 0.976296
"F_1974" "F_1974" 1.84771 0.508608 1.66672 0.952215
"F_1975" "F_1975" 1.36609 0.335602 1.09086 0.862332
"F_1976" "F_1976" 1.26774 0.304751 0.878548 0.810177
"F_1977" "F_1977" 0.642016 0.130716 -2.73864 0.00308471
"F_1978" "F_1978" 1.17427 0.192185 0.906803 0.817745
"F_1979" "F_1979" 1.26511 0.236647 1.12026 0.868699
"F_1980" "F_1980" 0.85797 0.147631 -0.962061 0.168009
"F_1981" "F_1981" 1.57938 0.238953 2.42466 0.992339
"F_1982" "F_1982" 2.03982 0.364892 2.84966 0.997812
"F_1983" "F_1983" 1.34818 0.263362 1.32206 0.906926
"F_1984" "F_1984" 1.39532 0.253002 1.5625 0.940915
"F_1985" "F_1985" 1.33676 0.234045 1.43885 0.924904
"F_1986" "F_1986" 1.2518 0.219676 1.14622 0.874148
"F_1987" "F_1987" 1.22877 0.232492 0.983997 0.837442
"F_1988" "F_1988" 1.61999 0.337202 1.83863 0.967015
"F_1989" "F_1989" 2.50574 0.531629 2.83231 0.997689
"F_1990" "F_1990" 1.74377 0.366953 2.02687 0.978662
"F_1991" "F_1991" 1.33518 0.279144 1.20076 0.885078
"F_1992" "F_1992" 0.976797 0.186875 -0.124163 0.450593
"F_1993" "F_1993" 1.22021 0.258641 0.85143 0.802735
"F_1994" "F_1994" 1.97177 0.412274 2.3571 0.990791
"F_1995" "F_1995" 1.83779 0.410614 2.04034 0.979342
"F_1996" "F_1996" 1.57391 0.312512 1.83645 0.966855
"F_1997" "F_1997" 1.39676 0.256519 1.54673 0.939036
"F_1998" "F_1998" 1.91421 0.327829 2.78867 0.997354
"F_1999" "F_1999" 1.64925 0.276068 2.35178 0.990658
"F_2000" "F_2000" 1.32678 0.223534 1.4619 0.928115
"F_2001" "F_2001" 1.1405 0.163431 0.859717 0.805028
"F_2002" "F_2002" 1.22521 0.159271 1.41398 0.921315
"F_2003" "F_2003" 1.87492 0.260228 3.36214 0.999613
"F_2004" "F_2004" 1.86837 0.291688 2.97705 0.998545
"F_2005" "F_2005" 1.72516 0.308242 2.35255 0.990677
"F_2006" "F_2006" 1.43505 0.257488 1.6896 0.954448
"F_2007" "F_2007" 1.27619 0.228043 1.21115 0.88708
"F_2008" "F_2008" 1.46717 0.266135 1.75539 0.960404
"F_2009" "F_2009" 1.28341 0.212137 1.33597 0.90922
