"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"Bratio_1987" "Bratio_1987" 4.5111 0.391176 8.97576 1
"Bratio_1988" "Bratio_1988" 4.42939 0.376993 9.09669 1
"Bratio_1989" "Bratio_1989" 4.57525 0.392405 9.11111 1
"Bratio_1990" "Bratio_1990" 4.83909 0.436299 8.79921 1
"Bratio_1991" "Bratio_1991" 4.95341 0.451003 8.76582 1
"Bratio_1992" "Bratio_1992" 4.95294 0.442613 8.93093 1
"Bratio_1993" "Bratio_1993" 4.93123 0.43268 9.08577 1
"Bratio_1994" "Bratio_1994" 4.92797 0.428979 9.15655 1
"Bratio_1995" "Bratio_1995" 4.93187 0.428489 9.17613 1
"Bratio_1996" "Bratio_1996" 4.92538 0.423957 9.25892 1
"Bratio_1997" "Bratio_1997" 4.95534 0.414677 9.53836 1
"Bratio_1998" "Bratio_1998" 5.20971 0.440795 9.55025 1
"Bratio_1999" "Bratio_1999" 5.68924 0.50534 9.27937 1
"Bratio_2000" "Bratio_2000" 5.80961 0.505648 9.51179 1
"Bratio_2001" "Bratio_2001" 5.76869 0.498466 9.56673 1
"Bratio_2002" "Bratio_2002" 5.39821 0.454249 9.68238 1
"Bratio_2003" "Bratio_2003" 4.95016 0.409744 9.64055 1
"Bratio_2004" "Bratio_2004" 4.82202 0.397973 9.60371 1
"Bratio_2005" "Bratio_2005" 4.75366 0.383246 9.79439 1
"Bratio_2006" "Bratio_2006" 4.81072 0.39466 9.6557 1
"Bratio_2007" "Bratio_2007" 4.89146 0.412982 9.42283 1
"Bratio_2008" "Bratio_2008" 4.89299 0.41699 9.33594 1
"Bratio_2009" "Bratio_2009" 4.89802 0.415604 9.37917 1
"Bratio_2010" "Bratio_2010" 4.82162 0.407139 9.38652 1
"Bratio_2011" "Bratio_2011" 4.65824 0.390355 9.37157 1
"Bratio_2012" "Bratio_2012" 4.47418 0.369816 9.39436 1
"Bratio_2013" "Bratio_2013" 4.3245 0.352663 9.42687 1
"Bratio_2014" "Bratio_2014" 4.2413 0.341398 9.49422 1
"Bratio_2015" "Bratio_2015" 4.25459 0.342015 9.51593 1
"Bratio_2016" "Bratio_2016" 4.32375 0.349647 9.50603 1
"Bratio_2017" "Bratio_2017" 4.34866 0.349765 9.574 1
"Bratio_2018" "Bratio_2018" 4.39902 0.35562 9.55801 1
"Bratio_2019" "Bratio_2019" 4.39197 0.352294 9.62824 1
"Bratio_2020" "Bratio_2020" 4.33705 0.347049 9.61551 1
