"Label" "Value" "StdDev" "(Val-1.0)/Stddev" "CumNorm"
"Bratio_1988" "Bratio_1988" 0.592509 0.127785 -3.18887 0.000714221
"Bratio_1989" "Bratio_1989" 0.56324 0.142061 -3.07446 0.0010545
"Bratio_1990" "Bratio_1990" 0.493982 0.124694 -4.05806 2.47533e-05
"Bratio_1991" "Bratio_1991" 0.541621 0.145121 -3.15859 0.000792727
"Bratio_1992" "Bratio_1992" 0.632989 0.164641 -2.22917 0.0129014
"Bratio_1993" "Bratio_1993" 0.77484 0.186813 -1.20527 0.11405
"Bratio_1994" "Bratio_1994" 0.876412 0.210541 -0.587002 0.278601
"Bratio_1995" "Bratio_1995" 0.750272 0.199576 -1.25129 0.105414
"Bratio_1996" "Bratio_1996" 0.827838 0.19126 -0.900144 0.184022
"Bratio_1997" "Bratio_1997" 0.878147 0.190733 -0.638866 0.261455
"Bratio_1998" "Bratio_1998" 1.04753 0.213216 0.222929 0.588204
"Bratio_1999" "Bratio_1999" 1.23626 0.229695 1.0286 0.848165
"Bratio_2000" "Bratio_2000" 1.25499 0.248074 1.02788 0.847997
"Bratio_2001" "Bratio_2001" 1.3557 0.250223 1.42154 0.92242
"Bratio_2002" "Bratio_2002" 1.31599 0.223507 1.41379 0.921288
"Bratio_2003" "Bratio_2003" 1.0977 0.185632 0.52633 0.70067
"Bratio_2004" "Bratio_2004" 0.78362 0.159959 -1.35273 0.0880717
"Bratio_2005" "Bratio_2005" 0.630155 0.150772 -2.453 0.00708348
"Bratio_2006" "Bratio_2006" 0.677362 0.167805 -1.9227 0.0272588
"Bratio_2007" "Bratio_2007" 0.815625 0.187329 -0.984233 0.162501
"Bratio_2008" "Bratio_2008" 0.837622 0.201992 -0.803883 0.210732
"Bratio_2009" "Bratio_2009" 0.84477 0.200519 -0.774142 0.219423
"Bratio_2010" "Bratio_2010" 0.9545 0.19525 -0.233035 0.407867
"Bratio_2011" "Bratio_2011" 0.894693 0.178603 -0.589615 0.277724
"Bratio_2012" "Bratio_2012" 0.715999 0.151988 -1.86858 0.0308407
"Bratio_2013" "Bratio_2013" 0.550257 0.133474 -3.36952 0.000376547
"Bratio_2014" "Bratio_2014" 0.585566 0.117276 -3.53383 0.000204831
