"Value" "Parm_StDev" "type" "Yr"
"Main_RecrDev_1993" 0.023714 0 "Main_RecrDev" 1993
"Main_RecrDev_1994" -0.000530198 0 "Main_RecrDev" 1994
"Main_RecrDev_1995" -0.0530272 0 "Main_RecrDev" 1995
"Main_RecrDev_1996" 0.5496 0 "Main_RecrDev" 1996
"Main_RecrDev_1997" 0.125513 0 "Main_RecrDev" 1997
"Main_RecrDev_1998" 0.301982 0 "Main_RecrDev" 1998
"Main_RecrDev_1999" 0.176162 0 "Main_RecrDev" 1999
"Main_RecrDev_2000" -0.565026 0 "Main_RecrDev" 2000
"Main_RecrDev_2001" 0.0278145 0 "Main_RecrDev" 2001
"Main_RecrDev_2002" -0.197293 0 "Main_RecrDev" 2002
"Main_RecrDev_2003" 0.0288039 0 "Main_RecrDev" 2003
"Main_RecrDev_2004" 0.0567396 0 "Main_RecrDev" 2004
"Main_RecrDev_2005" -0.0633591 0 "Main_RecrDev" 2005
"Main_RecrDev_2006" 0.0734086 0 "Main_RecrDev" 2006
"Main_RecrDev_2007" 0.0118693 0 "Main_RecrDev" 2007
"Main_RecrDev_2008" -0.07131 0 "Main_RecrDev" 2008
"Main_RecrDev_2009" -0.137303 0 "Main_RecrDev" 2009
"Main_RecrDev_2010" -0.191093 0 "Main_RecrDev" 2010
"Main_RecrDev_2011" -0.232508 0 "Main_RecrDev" 2011
"Main_RecrDev_2012" -0.180955 0 "Main_RecrDev" 2012
"Main_RecrDev_2013" 0.0146397 0 "Main_RecrDev" 2013
"Main_RecrDev_2014" -0.13223 0 "Main_RecrDev" 2014
"Main_RecrDev_2015" -0.0391182 0 "Main_RecrDev" 2015
"Main_RecrDev_2016" -0.0987046 0 "Main_RecrDev" 2016
"Main_RecrDev_2017" -0.102872 0 "Main_RecrDev" 2017
"Main_RecrDev_2018" -0.269523 0 "Main_RecrDev" 2018
"Main_RecrDev_2019" 0.0733258 0 "Main_RecrDev" 2019
"Main_RecrDev_2020" 0.455634 0 "Main_RecrDev" 2020
"Main_RecrDev_2021" 0.112038 0 "Main_RecrDev" 2021
"Late_RecrDev_2022" 0.0234964 0 "Late_RecrDev" 2022
"ForeRecr_2023" 0 0 "ForeRecr" 2023
